WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
7352,Private Reserve,White,South Africa,Stellenbosch,Pinot Noir,2019,13.5,1L,Medium
7353,Le 1er,Rosé,France,Bordeaux,Sauvignon Blanc,2008,12.6,0.75L,High
7354,Icon Wine Estate,White,Austria,Kremstal,Fetească Neagră,2002,13.8,1.5L,High
7355,Single Vineyard,Rosé,South Africa,Constantia,Chardonnay,2017,14.1,1.5L,High
7356,Artisan Series Cuvée,Sparkling,Austria,Kamptal,Syrah,2020,13.6,1L,High
7357,Heritage Collection Cuvée,Sparkling,Hungary,Villány,Chardonnay,2016,11.1,1L,Low
7358,DeVine,Rosé,Portugal,Alentejo,Riesling,2002,14.4,1L,High
7359,Rosa Rosae Brut Cuvèe Rosé,Red,France,Provence,Pinot Noir,2008,12.9,1.5L,Low
7360,Private Reserve Selection,Dessert,Austria,Kamptal,Riesling,2003,14.8,0.75L,High
7361,Cellarmaster's,Sparkling,Portugal,Alentejo,Cabernet Sauvignon,2004,15.2,0.75L,Low
7362,Noble Reserve Cuvée,Sparkling,New Zealand,Waipara,Fetească Neagră,2016,11.2,1L,Premium
7363,Two Vines Vineyard 10 White Wine,Red,Chile,Casablanca Valley,Tempranillo,2006,15.1,0.75L,Low
7364,Old Vine Selection,White,Uruguay,Canelones,Fetească Neagră,2022,12.4,1.5L,Premium
7365,Noble Reserve Reserve,White,New Zealand,Waipara,Chardonnay,2023,15.1,1.5L,High
7366,Olivet Lane Vineyard,Sparkling,Italy,Sicily,Merlot,2022,13.9,1.5L,Medium
7367,Founders Reserve Cuvée,Sparkling,Austria,Kamptal,Sauvignon Blanc,2000,11.3,1.5L,High
7368,Barrel Selection Cuvée,Dessert,Slovenia,Primorska,Pinot Noir,2000,14.2,1L,Low
7369,Clava,White,Spain,Rioja,Fetească Neagră,2017,12.4,1.5L,Medium
7370,Kollmütz Smaragd,Dessert,USA,Oregon,Tempranillo,2003,14.9,1L,Medium
7371,Jungherrn,Sparkling,Germany,Rheingau,Sauvignon Blanc,2001,12.4,1.5L,Medium
7372,L'Avion,Dessert,Romania,Dealu Mare,Chardonnay,2001,15.4,0.75L,Medium
7373,Prestige Collection Cuvée,Red,Canada,British Columbia,Fetească Neagră,2012,14.2,0.75L,Medium
7374,Special Cuvée Estate,White,New Zealand,Marlborough,Syrah,2002,11.2,1.5L,Premium
7375,Reserve Selection,Dessert,Canada,British Columbia,Sauvignon Blanc,2012,12.4,0.75L,Medium
7376,Zwischen den Seen Nummer 10 Trockenbeerenauslese,Dessert,Romania,Murfatlar,Riesling,2019,11.2,1.5L,High
7377,Grand Cru,Sparkling,New Zealand,Central Otago,Chardonnay,2001,12.4,1.5L,Low
7378,Family Estate,Dessert,Uruguay,Montevideo,Malbec,2023,13.9,1.5L,Low
7379,Classic Reserve Cuvée,White,Greece,Nemea,Pinot Noir,2014,11.5,1L,Premium
7380,Master Selection Cuvée,Dessert,Uruguay,Montevideo,Sauvignon Blanc,2010,13.3,0.75L,Medium
7381,Creitzer Reserve,Sparkling,Spain,Ribera del Duero,Riesling,2002,11.5,1.5L,Low
7382,Old Vine Reserve,Red,Uruguay,Colonia,Cabernet Sauvignon,2014,14.6,0.75L,Premium
7383,Heritage Collection Reserve,Red,Hungary,Szekszárd,Syrah,2015,11.5,1L,Premium
7384,Founders Reserve Estate,Rosé,Israel,Galilee,Riesling,2007,11.9,0.75L,Medium
7385,Cuvée Arthur,Red,Spain,Catalonia,Malbec,2018,13.6,1.5L,Premium
7386,Founders Reserve Selection,Sparkling,New Zealand,Waipara,Fetească Neagră,2001,12.1,0.75L,Medium
7387,Indindoli Vineyard,White,Germany,Rheingau,Chardonnay,2015,14.6,1.5L,Premium
7388,Maresh Vineyard Loie's Block,White,France,Provence,Merlot,2012,14.4,1L,High
7389,Akiko's Cuvée,Sparkling,Portugal,Douro,Chardonnay,2023,13.1,1.5L,Low
7390,Private Reserve Cuvée,White,South Africa,Paarl,Riesling,2021,11.9,0.75L,High
7391,Quota 600,Red,Argentina,Mendoza,Chardonnay,2015,14.5,1.5L,Premium
7392,Prestige Collection Cuvée,Red,Croatia,Istria,Chardonnay,2007,12.4,1L,Low
7393,Desert Wind Vineyard Bare Naked,Red,Italy,Piedmont,Cabernet Sauvignon,2005,11.8,0.75L,Premium
7394,Vintage,Dessert,France,Bordeaux,Sauvignon Blanc,2021,13.6,1L,Low
7395,Master Selection Reserve,Rosé,Hungary,Villány,Cabernet Sauvignon,2020,11.1,1.5L,High
7396,Grand Cru,Sparkling,Hungary,Villány,Riesling,2001,11.7,1L,High
7397,Lot 110,Rosé,Romania,Cotnari,Riesling,2021,14.2,1.5L,Medium
7398,Clos des Guettes Premier Cru,Red,Chile,Casablanca Valley,Pinot Noir,2002,14.5,1L,Premium
7399,Old Vine Reserve,Red,Hungary,Eger,Cabernet Sauvignon,2014,11.3,1L,Medium
7400,Vintage Collection,Rosé,Croatia,Dalmatia,Tempranillo,2021,13.8,1.5L,Low
7401,Marquis de Perlade Blanc de Blancs Brut,Sparkling,Portugal,Alentejo,Fetească Neagră,2021,11.8,1.5L,Medium
7402,Discovery Series,Red,Germany,Mosel,Chardonnay,2023,13.5,1.5L,Premium
7403,Botani Sparkling,Red,Italy,Tuscany,Fetească Neagră,2014,14.9,1L,Low
7404,Mare Nectarus Reserve,Sparkling,France,Bordeaux,Malbec,2014,11.8,1L,Medium
7405,Hardscrabble,Red,Argentina,Salta,Syrah,2012,11.2,0.75L,Premium
7406,Barrel Selection Selection,Dessert,Hungary,Tokaj,Pinot Noir,2017,13.6,1.5L,Premium
7407,Whole Cluster Fermented,White,Spain,Rioja,Cabernet Sauvignon,2007,11.3,0.75L,Premium
7408,Icon Wine Cuvée,White,Slovenia,Posavje,Merlot,2018,12.9,1.5L,Medium
7409,Premium Blend,Dessert,Austria,Kremstal,Fetească Neagră,2014,12.2,0.75L,Low
7410,Limited Edition Selection,Red,New Zealand,Central Otago,Sauvignon Blanc,2017,11.3,1L,Premium
7411,Barrel Selection Estate,Dessert,Canada,British Columbia,Pinot Noir,2012,12.1,0.75L,Low
7412,Vino Signora,White,Australia,Hunter Valley,Riesling,2015,11.4,0.75L,Low
7413,Premium Blend Reserve,Dessert,Greece,Crete,Riesling,2019,12.4,0.75L,Low
7414,Barrel Selection Reserve,Dessert,South Africa,Swartland,Malbec,2014,11.6,0.75L,High
7415,Tinto Joven,Sparkling,Germany,Mosel,Syrah,2002,14.4,1.5L,High
7416,Classic Reserve,Red,South Africa,Swartland,Riesling,2005,14.8,0.75L,Premium
7417,Triangle Block Chinook,Dessert,France,Burgundy,Chardonnay,2022,13.2,1L,Medium
7418,Classic Reserve Estate,Rosé,New Zealand,Hawke's Bay,Cabernet Sauvignon,2006,11.5,0.75L,Medium
7419,Cellar Reserve Selection,Dessert,Brazil,Vale dos Vinhedos,Chardonnay,2010,12.7,1L,Medium
7420,Beyond the Clouds,Rosé,Germany,Mosel,Syrah,2011,15.0,1L,Premium
7421,Classic Reserve Reserve,Sparkling,Hungary,Villány,Sauvignon Blanc,2004,11.3,1.5L,Low
7422,Reserve Selection,Rosé,South Africa,Paarl,Riesling,2006,13.5,1.5L,Premium
7423,Olivers,Sparkling,USA,Sonoma,Tempranillo,2018,14.4,1.5L,High
7424,Signature Series Cuvée,Rosé,Greece,Nemea,Tempranillo,2015,14.9,0.75L,High
7425,The Leap,White,Germany,Rheingau,Merlot,2005,12.2,0.75L,Premium
7426,Viña do Burato,White,France,Provence,Chardonnay,2000,13.9,1L,Premium
7427,Lailum Riserva,Rosé,Romania,Dealu Mare,Fetească Neagră,2017,11.2,0.75L,High
7428,Cellar Reserve Estate,Rosé,Hungary,Szekszárd,Merlot,2017,15.2,1.5L,High
7429,Barrel Selection Estate,Rosé,Croatia,Slavonia,Malbec,2015,11.0,0.75L,High
7430,UV Lancel Creek Vineyard,Sparkling,USA,Sonoma,Syrah,2018,15.5,0.75L,Medium
7431,Special Cuvée Selection,White,New Zealand,Hawke's Bay,Malbec,2007,11.9,1L,High
7432,Hito,Red,Italy,Tuscany,Merlot,2009,15.5,1L,Medium
7433,Kessler-Haak Vineyard,Rosé,USA,Napa Valley,Tempranillo,2010,13.0,1.5L,Premium
7434,Private Reserve Estate,White,Canada,Niagara Peninsula,Malbec,2002,13.9,0.75L,High
7435,Tronquoy de Sainte-Anne Barrel Sample,Red,Australia,Hunter Valley,Merlot,2000,13.8,1L,Premium
7436,Reserve Selection Estate,Dessert,Mexico,Valle de Guadalupe,Merlot,2014,14.5,0.75L,Low
7437,Barrel Selection Reserve,White,Uruguay,Colonia,Tempranillo,2004,14.2,1.5L,Premium
7438,Heritage Collection Cuvée,Sparkling,New Zealand,Hawke's Bay,Cabernet Sauvignon,2012,14.1,1.5L,High
7439,Reserve Selection Estate,Sparkling,Canada,Niagara Peninsula,Tempranillo,2005,13.6,1L,Medium
7440,Estate Reserve Estate,Red,South Africa,Stellenbosch,Pinot Noir,2003,15.3,1.5L,Medium
7441,Viña Main,Rosé,Argentina,Mendoza,Malbec,2005,13.8,1L,Medium
7442,Icon Wine Estate,Rosé,Greece,Santorini,Fetească Neagră,2010,13.9,1.5L,Low
7443,Napoleon,Rosé,Spain,Catalonia,Fetească Neagră,2011,14.2,1L,Medium
7444,Icon Wine Estate,White,Greece,Nemea,Syrah,2014,11.9,0.75L,High
7445,Special Cuvée Cuvée,Rosé,New Zealand,Central Otago,Syrah,2014,12.0,1.5L,Premium
7446,Winemaker's Collection,White,Argentina,Mendoza,Fetească Neagră,2018,14.7,0.75L,Medium
7447,Icon Wine Cuvée,Red,Greece,Naoussa,Merlot,2009,11.0,1.5L,Medium
7448,Artisan Series Reserve,Sparkling,Uruguay,Montevideo,Fetească Neagră,2001,13.0,0.75L,High
7449,Private Reserve Estate,White,New Zealand,Waipara,Malbec,2000,12.0,1L,Medium
7450,Blue Label Brut,Dessert,Argentina,Salta,Riesling,2007,15.1,0.75L,Premium
7451,Old Vine Selection,Red,Greece,Santorini,Fetească Neagră,2023,13.2,1.5L,Medium
7452,Single Vineyard Cuvée,Rosé,Hungary,Villány,Tempranillo,2003,13.8,0.75L,High
7453,Casta Diva Cosecha Dorada Dry,Rosé,Romania,Dealu Mare,Riesling,2008,13.9,1.5L,Premium
7454,La Cuvée Mythique,Dessert,Argentina,Mendoza,Tempranillo,2001,13.2,1L,Premium
7455,Thanisch Kabinett,Rosé,Australia,Hunter Valley,Merlot,2020,14.3,0.75L,High
7456,Château Lestruelle,Dessert,Germany,Mosel,Riesling,2003,11.4,1.5L,Premium
7457,Whiplash,Red,Portugal,Alentejo,Cabernet Sauvignon,2005,13.7,1L,Low
7458,Meyer,Rosé,Italy,Sicily,Cabernet Sauvignon,2009,14.6,1.5L,Medium
7459,Grand Cru Estate,Dessert,Hungary,Szekszárd,Sauvignon Blanc,2022,15.0,0.75L,Low
7460,Grâce,Red,Romania,Dealu Mare,Tempranillo,2019,12.5,1.5L,Low
7461,Prestige Collection Reserve,White,Austria,Burgenland,Pinot Noir,2003,11.2,1L,Low
7462,Sergio Extra Dry,White,USA,Napa Valley,Merlot,2013,13.1,1.5L,High
7463,Cellar Reserve Cuvée,Red,New Zealand,Hawke's Bay,Chardonnay,2013,14.5,0.75L,High
7464,Oppenlander,Red,Argentina,Mendoza,Riesling,2015,13.3,0.75L,Low
7465,Heritage Collection Selection,Dessert,New Zealand,Hawke's Bay,Sauvignon Blanc,2014,14.9,0.75L,Medium
7466,Almerita Brut Rosé,Rosé,France,Burgundy,Syrah,2006,13.4,1.5L,Low
7467,Classic Reserve Reserve,Dessert,Canada,Okanagan Valley,Chardonnay,2022,14.6,1.5L,Medium
7468,Single Vineyard Cuvée,White,Greece,Crete,Cabernet Sauvignon,2003,15.0,1.5L,Premium
7469,Les Vieilles Vignes Montmains Premier Cru,Dessert,Romania,Dealu Mare,Malbec,2011,12.7,1L,Medium
7470,Master Selection,Red,Hungary,Eger,Syrah,2016,14.5,1L,Medium
7471,Il Poggio,Rosé,Romania,Dealu Mare,Syrah,2023,12.5,1.5L,High
7472,Estate Reserve Reserve,White,New Zealand,Hawke's Bay,Fetească Neagră,2004,12.8,1L,Low
7473,La Croix d'Arton,Dessert,USA,Sonoma,Fetească Neagră,2003,13.6,1L,High
7474,Icon Wine Selection,Dessert,South Africa,Paarl,Sauvignon Blanc,2003,12.3,0.75L,High
7475,Barrel Selection Estate,Rosé,Greece,Santorini,Riesling,2003,11.5,1L,High
7476,Icon Wine Reserve,Dessert,South Africa,Constantia,Malbec,2020,11.0,0.75L,Low
7477,Le Chat Rouge,Dessert,Italy,Tuscany,Syrah,2002,11.8,1.5L,Low
7478,Limited Edition Estate,White,Turkey,Thrace,Chardonnay,2022,15.5,0.75L,Low
7479,Heritage Collection,Rosé,Uruguay,Canelones,Sauvignon Blanc,2007,14.4,1.5L,Premium
7480,Red Wing,Dessert,Romania,Cotnari,Riesling,2013,12.0,1L,Premium
7481,Poggiotondo,Red,Romania,Cotnari,Tempranillo,2007,14.6,1.5L,Premium
7482,Piesporter Goldtröpfchen Kabinett GL,White,Italy,Veneto,Riesling,2019,12.6,1.5L,Medium
7483,Noble Reserve Estate,Rosé,Uruguay,Montevideo,Cabernet Sauvignon,2012,13.3,0.75L,High
7484,Les Alouettes Lerchenberg,White,France,Burgundy,Syrah,2003,12.0,1.5L,Low
7485,Bien Nacido Vineyards,Sparkling,Australia,Hunter Valley,Tempranillo,2007,12.2,1.5L,Medium
7486,Côte du Py Vieilles Vignes,White,Chile,Maipo Valley,Sauvignon Blanc,2018,15.2,0.75L,High
7487,Grand Cru Estate,Dessert,Lebanon,Mount Lebanon,Syrah,2008,13.0,0.75L,High
7488,Maresh Vineyard,White,France,Champagne,Pinot Noir,2013,13.2,1.5L,High
7489,Artisan Series Estate,Rosé,Hungary,Eger,Chardonnay,2021,13.5,0.75L,Premium
7490,The Broad-Side Shiraz-Cabernet Sauvignon-Malbec,Sparkling,Portugal,Douro,Malbec,2015,13.1,0.75L,Low
7491,Noble Reserve Reserve,Sparkling,Hungary,Tokaj,Riesling,2008,14.4,0.75L,Premium
7492,Vintage Collection Estate,Red,New Zealand,Hawke's Bay,Cabernet Sauvignon,2005,12.4,1L,Medium
7493,Noble Reserve Reserve,Dessert,Canada,Niagara Peninsula,Fetească Neagră,2000,14.1,1.5L,High
7494,Heritage Collection Estate,White,Uruguay,Colonia,Malbec,2023,13.8,0.75L,High
7495,Molin Vecchio,White,Chile,Casablanca Valley,Cabernet Sauvignon,2011,13.8,1.5L,Medium
7496,Ballade,White,Italy,Piedmont,Chardonnay,2007,12.2,1L,Premium
7497,Tyla's Point Vineyards,Dessert,Spain,Catalonia,Sauvignon Blanc,2011,15.2,1.5L,Premium
7498,Le Coursier Red Wine,Rosé,USA,Sonoma,Malbec,2007,13.8,1L,High
7499,Vitner's Select,Rosé,Australia,Hunter Valley,Fetească Neagră,2005,11.3,1.5L,High
7500,Family Estate Selection,Sparkling,New Zealand,Hawke's Bay,Tempranillo,2010,12.8,0.75L,High
7501,Founders Reserve Reserve,Sparkling,Uruguay,Canelones,Merlot,2014,15.4,0.75L,Low
7502,Reserve Selection,Sparkling,Greece,Santorini,Cabernet Sauvignon,2011,14.2,1.5L,High
7503,Barrel Selection,White,Croatia,Dalmatia,Pinot Noir,2017,14.9,0.75L,Medium
7504,Old Vine Selection,Sparkling,New Zealand,Hawke's Bay,Syrah,2005,11.3,1.5L,Low
7505,Vintage Collection Selection,Red,Israel,Judean Hills,Syrah,2018,11.1,0.75L,Premium
7506,Reserve Selection Selection,Rosé,South Africa,Swartland,Cabernet Sauvignon,2006,13.2,1L,Premium
7507,No. 67,Dessert,France,Champagne,Syrah,2002,15.5,0.75L,Premium
7508,Heritage Collection Cuvée,White,Greece,Santorini,Tempranillo,2011,13.0,1L,Premium
7509,Lambrusco dell'Emilia,Red,Portugal,Douro,Merlot,2006,13.4,0.75L,Low
7510,Cellar Reserve Estate,White,Greece,Santorini,Cabernet Sauvignon,2012,11.3,1L,Premium
7511,Icon Wine Selection,Red,Israel,Judean Hills,Fetească Neagră,2002,15.4,0.75L,High
7512,36 Red,Red,Germany,Mosel,Syrah,2005,13.1,1L,High
7513,Vigor Rubens,Rosé,Germany,Rheingau,Tempranillo,2012,13.9,1.5L,Premium
7514,Split Oak Estates,Red,Argentina,Mendoza,Cabernet Sauvignon,2023,13.9,0.75L,High
7515,Artisan Series Cuvée,White,Greece,Santorini,Syrah,2012,11.1,1.5L,Low
7516,Eros,White,Argentina,Mendoza,Pinot Noir,2008,14.7,0.75L,Medium
7517,Artisan Series Estate,Sparkling,South Africa,Stellenbosch,Malbec,2009,11.8,0.75L,Premium
7518,Classic Reserve Selection,Dessert,Austria,Kamptal,Cabernet Sauvignon,2018,13.9,1.5L,Premium
7519,Noble Reserve,Sparkling,Greece,Naoussa,Syrah,2015,12.2,1.5L,Low
7520,Red Bucket,Rosé,Argentina,Mendoza,Riesling,2017,13.7,1.5L,Medium
7521,Château Selection Cuvée,Sparkling,New Zealand,Central Otago,Pinot Noir,2017,13.0,1L,Premium
7522,Master Selection,Rosé,Uruguay,Montevideo,Cabernet Sauvignon,2021,13.3,1.5L,Premium
7523,Frontaria,White,Germany,Rheingau,Fetească Neagră,2014,13.4,0.75L,Premium
7524,Prestige Collection Cuvée,Rosé,Austria,Burgenland,Riesling,2003,12.6,1.5L,Low
7525,Heritage Collection Selection,Sparkling,South Africa,Stellenbosch,Riesling,2002,12.6,1L,Medium
7526,Estate Reserve Reserve,White,South Africa,Paarl,Syrah,2001,12.4,1L,High
7527,Grand Reserve Reserve,White,Austria,Burgenland,Tempranillo,2004,12.6,1L,Low
7528,Presidio Vineyard,White,Spain,Catalonia,Cabernet Sauvignon,2023,11.5,1L,Low
7529,Cellar Reserve Cuvée,Dessert,Mexico,Queretaro,Chardonnay,2005,15.4,1.5L,Medium
7530,Vintage Collection Selection,Rosé,New Zealand,Marlborough,Malbec,2017,13.4,1L,Low
7531,Montespertoli Petriccio,White,Portugal,Douro,Chardonnay,2012,15.5,1.5L,Low
7532,Noble Reserve Cuvée,Rosé,New Zealand,Central Otago,Syrah,2000,13.2,1.5L,Premium
7533,Single Vineyard,White,Greece,Crete,Sauvignon Blanc,2014,14.2,1L,High
7534,de Uco,Sparkling,Chile,Maipo Valley,Riesling,2014,13.9,1L,Medium
7535,Private Reserve,White,New Zealand,Marlborough,Cabernet Sauvignon,2005,12.7,1.5L,Low
7536,Tietjen,Sparkling,Spain,Ribera del Duero,Fetească Neagră,2010,12.4,1.5L,Premium
7537,Limited Edition,Dessert,Brazil,Vale dos Vinhedos,Merlot,2015,13.9,0.75L,High
7538,Windspiel,Red,Chile,Casablanca Valley,Fetească Neagră,2016,15.2,1L,Low
7539,Paiagallo,White,Argentina,Salta,Riesling,2020,11.3,1.5L,Medium
7540,SP 68,Red,Australia,Hunter Valley,Riesling,2019,13.0,1.5L,High
7541,Prestige Collection Cuvée,Sparkling,Austria,Burgenland,Riesling,2010,14.0,0.75L,High
7542,Levanter,Rosé,Argentina,Salta,Merlot,2014,11.7,0.75L,High
7543,Palacio Quemado Crianza,White,Portugal,Alentejo,Cabernet Sauvignon,2014,11.4,1L,Low
7544,Family Estate,Dessert,Hungary,Szekszárd,Pinot Noir,2003,12.4,1.5L,High
7545,Campo del Tìtari Riserva,Dessert,Argentina,Salta,Cabernet Sauvignon,2015,15.1,1L,Medium
7546,Estate Reserve,White,Greece,Nemea,Tempranillo,2016,13.6,1L,High
7547,Cellar Reserve Reserve,White,South Africa,Swartland,Riesling,2007,13.4,1L,Medium
7548,Faithful Hound,Dessert,Australia,Barossa Valley,Sauvignon Blanc,2016,14.7,1.5L,Medium
7549,Millesimato Arcadia,Dessert,France,Champagne,Riesling,2011,15.3,0.75L,Premium
7550,Don Miguel,Red,Chile,Casablanca Valley,Cabernet Sauvignon,2002,12.8,1.5L,Medium
7551,Limited Edition Selection,Sparkling,Lebanon,Bekaa Valley,Tempranillo,2019,12.5,1.5L,High
7552,Herdade Perdigão Reserva,White,France,Provence,Syrah,2012,11.8,0.75L,High
7553,Private Reserve Cuvée,White,Austria,Kremstal,Malbec,2005,13.9,1L,Low
7554,Heritage Collection Cuvée,Dessert,Austria,Kremstal,Malbec,2009,15.1,1L,Medium
7555,Grand Reserve Reserve,White,Austria,Kremstal,Cabernet Sauvignon,2019,13.5,1.5L,Low
7556,La Piazza Alta,Rosé,Portugal,Douro,Cabernet Sauvignon,2011,11.6,1L,Medium
7557,Shone Farm Vineyard,White,Portugal,Alentejo,Cabernet Sauvignon,2019,12.2,1.5L,Low
7558,Heritage Collection Selection,Dessert,Hungary,Eger,Riesling,2000,11.4,1L,Low
7559,Lot 58,Dessert,Germany,Rheingau,Malbec,2006,13.6,0.75L,Medium
7560,Vintage Collection Estate,Dessert,Hungary,Eger,Syrah,2007,15.5,1L,Low
7561,Bullrush Vineyard,White,Spain,Catalonia,Pinot Noir,2007,13.0,1L,Medium
7562,Single Vineyard Estate,Sparkling,South Africa,Swartland,Fetească Neagră,2010,11.4,1L,Medium
7563,Black Elk,Red,Germany,Mosel,Merlot,2011,12.4,1.5L,Low
7564,MPX Brut Rosé,White,Portugal,Douro,Merlot,2001,11.7,1L,Premium
7565,Solneri,Rosé,Chile,Maipo Valley,Merlot,2015,11.8,1L,Low
7566,Veleta Vijiriega,White,Argentina,Mendoza,Merlot,2007,13.0,0.75L,Medium
7567,Icon Wine Cuvée,Red,Israel,Galilee,Pinot Noir,2009,13.4,0.75L,Premium
7568,Blanc de Pacs Organic Farming Parellada-Xarel-lo-Macabeu,Dessert,Romania,Cotnari,Pinot Noir,2023,15.5,1L,Medium
7569,Marquis de Chasse,Dessert,Italy,Sicily,Tempranillo,2001,11.9,1L,Premium
7570,Old Vine Cuvée,White,New Zealand,Waipara,Malbec,2007,12.9,0.75L,Premium
7571,Private Reserve Estate,Sparkling,New Zealand,Marlborough,Fetească Neagră,2012,12.7,1L,Medium
7572,Dom Kabinett,White,France,Provence,Pinot Noir,2019,12.1,1L,Low
7573,Cutlass,Dessert,Germany,Mosel,Tempranillo,2020,14.4,1.5L,Premium
7574,Grosse Reserve,Dessert,Argentina,Salta,Sauvignon Blanc,2020,14.0,0.75L,Low
7575,Roccolo del Durlo,Rosé,France,Champagne,Malbec,2019,12.9,1L,Medium
7576,Due Anni,Dessert,Chile,Casablanca Valley,Syrah,2005,12.6,1.5L,High
7577,Heritage Collection Selection,White,Austria,Wachau,Tempranillo,2019,13.6,1L,Medium
7578,Icon Wine Selection,Rosé,Croatia,Istria,Sauvignon Blanc,2007,11.5,1.5L,Low
7579,Lylee,Red,Spain,Ribera del Duero,Syrah,2013,15.4,1.5L,Medium
7580,Lot 208,White,Australia,Barossa Valley,Riesling,2003,14.3,1L,High
7581,Ayni,Dessert,Argentina,Mendoza,Fetească Neagră,2010,13.3,1L,Low
7582,Limited Edition Reserve,Sparkling,Brazil,Vale dos Vinhedos,Syrah,2022,12.4,1L,High
7583,Single Vineyard Cuvée,Sparkling,Austria,Kremstal,Malbec,2005,11.8,1L,High
7584,Prestige Collection Estate,Rosé,New Zealand,Central Otago,Merlot,2017,13.6,0.75L,Medium
7585,Parcel 9,White,Romania,Cotnari,Syrah,2019,13.9,1L,Medium
7586,Old Vine Selection,Red,Lebanon,Bekaa Valley,Chardonnay,2000,13.3,0.75L,Medium
7587,Lumière,Dessert,Argentina,Mendoza,Syrah,2006,11.6,1.5L,Premium
7588,Terra d'Oro Deaver Vineyard 100 Year Old Vines,Dessert,Portugal,Douro,Syrah,2019,12.0,1L,Low
7589,Vintage Collection,Rosé,Lebanon,Mount Lebanon,Chardonnay,2022,11.6,0.75L,Medium
7590,Domaine des Brosses Secrets des Tronbochards,White,Argentina,Mendoza,Chardonnay,2017,13.1,1.5L,High
7591,Founders Reserve Estate,Dessert,South Africa,Paarl,Fetească Neagră,2013,11.1,1L,Low
7592,Reserve Selection Selection,White,Uruguay,Montevideo,Cabernet Sauvignon,2022,12.6,1L,Medium
7593,Limited Edition,Dessert,Uruguay,Montevideo,Malbec,2012,12.7,1.5L,Medium
7594,Premium Blend Selection,Red,South Africa,Stellenbosch,Merlot,2000,15.1,1L,Premium
7595,Negraró,Sparkling,Spain,Rioja,Fetească Neagră,2001,13.0,1.5L,Premium
7596,Noble Reserve Reserve,White,Austria,Kamptal,Tempranillo,2008,12.5,0.75L,High
7597,Vento Teso,Sparkling,Chile,Maipo Valley,Syrah,2008,11.2,1.5L,Premium
7598,Heritage Collection Reserve,Sparkling,New Zealand,Marlborough,Pinot Noir,2014,14.3,1.5L,Low
7599,d'Arrys Original,White,Romania,Murfatlar,Tempranillo,2011,12.1,1L,Medium
7600,Vigna del Paradiso Extra Dry,Dessert,Australia,Barossa Valley,Syrah,2008,11.1,1L,High
7601,Wild Yeast,Red,Chile,Maipo Valley,Pinot Noir,2018,14.8,1.5L,Low
7602,Prestige Collection Estate,Rosé,Hungary,Szekszárd,Pinot Noir,2009,12.3,0.75L,High
7603,Master Selection Reserve,Sparkling,Turkey,Cappadocia,Riesling,2010,15.2,0.75L,Premium
7604,Prestige Collection Selection,Rosé,South Africa,Paarl,Sauvignon Blanc,2016,12.2,0.75L,High
7605,Master Selection Estate,Red,Greece,Naoussa,Chardonnay,2007,11.2,1.5L,Low
7606,Marions Vineyard,Sparkling,Spain,Catalonia,Cabernet Sauvignon,2022,14.7,1.5L,Premium
7607,Grand Cru Reserve,Sparkling,New Zealand,Hawke's Bay,Tempranillo,2004,15.0,1.5L,High
7608,Block #3 Lawrence Vineyard,Dessert,France,Bordeaux,Tempranillo,2015,14.2,1L,Medium
7609,Private Reserve,White,Austria,Kamptal,Cabernet Sauvignon,2021,11.9,1L,Low
7610,Estate Reserve,White,Greece,Naoussa,Merlot,2009,12.9,0.75L,Low
7611,Founders Reserve Cuvée,Dessert,Austria,Wachau,Sauvignon Blanc,2001,11.7,1L,Medium
7612,Heritage Collection Selection,Rosé,South Africa,Stellenbosch,Sauvignon Blanc,2020,12.3,0.75L,High
7613,Icon Wine Reserve,Rosé,Croatia,Dalmatia,Riesling,2000,14.5,1L,Low
7614,Barrel Selection Estate,Rosé,South Africa,Swartland,Pinot Noir,2019,13.0,1.5L,Medium
7615,Negru de Purcari,Rosé,Spain,Ribera del Duero,Merlot,2022,14.1,0.75L,Low
7616,Founders Reserve,White,Croatia,Dalmatia,Fetească Neagră,2013,15.0,1L,High
7617,Suavis Locus Ille,White,Argentina,Mendoza,Riesling,2013,13.2,1.5L,Medium
7618,Roulette Blanc,Dessert,USA,Sonoma,Cabernet Sauvignon,2007,14.5,1L,Premium
7619,Family Estate Selection,White,South Africa,Swartland,Tempranillo,2020,13.3,0.75L,High
7620,Grand Reserve Cuvée,White,Canada,Niagara Peninsula,Pinot Noir,2023,12.8,0.75L,High
7621,Icon Wine,Dessert,Hungary,Tokaj,Syrah,2020,11.7,0.75L,Low
7622,Founders Reserve,White,Hungary,Eger,Malbec,2018,11.3,1.5L,High
7623,Vintage Collection,Rosé,Canada,Niagara Peninsula,Pinot Noir,2012,11.1,1L,Medium
7624,Single Vineyard Selection,Sparkling,Austria,Burgenland,Riesling,2021,11.6,0.75L,Medium
7625,Heritage Collection Estate,White,Austria,Wachau,Chardonnay,2010,13.4,1.5L,High
7626,Icon Wine Reserve,White,New Zealand,Marlborough,Tempranillo,2010,11.5,1.5L,High
7627,Carte Turqoise,Dessert,USA,Napa Valley,Syrah,2004,11.3,1.5L,Premium
7628,Vintage Collection Reserve,Dessert,New Zealand,Marlborough,Tempranillo,2003,15.2,0.75L,Low
